38|20160510T190818107+0200|1tstsp8r-e5mku-mzqt-kpi5-hqaupwecfk6k|1|54
74|20160510T190918002+0200|0lryoir2-uk8d3-zu9m-0dy5-y6h1hd5siewd|8|75
7|20160510T191522817+0200|wvso86iw-9xk77-7m06-8r2n-0vojtt3v8tow|77|17
43|20160510T190828997+0200|glyvb0k0-ffksq-51xx-iwsu-vy6bf63b5s57|51|46
79|20160510T191155907+0200|6powfg9x-xx9oa-il7g-1k4x-xq7qt07j8lbl|0|82
23|20160510T191001562+0200|z01gw6ko-mxrb1-at48-8url-q7my7gxf4vx9|35|39
4|20160510T191145017+0200|l5wsw1bg-stwse-6wu9-ukj7-8yv5q1r1g04e|56|44
34|20160510T191511927+0200|toz3rhlj-qievq-uejk-3e4b-270b4cn129gn|66|82
71|20160510T191007007+0200|070llusd-r1qfs-j3y9-044k-ehskmk1zf5vd|60|45
22|20160510T191101457+0200|stqi9j2q-wqhcj-rf0l-la85-u16iuoy8m4f1|97|95
49|20160510T191150462+0200|n1po10b3-3dtpe-k67r-ezli-femjoofhesmo|32|47
2|20160510T191517372+0200|bizra5vy-0uc2h-uh7x-p1j6-yvk2mdpfyx7w|67|13
97|20160510T191550042+0200|p2ktwkha-frstz-koii-tl9k-6paamz6dev4b|48|59
0|20160510T191017897+0200|qerwlvux-h8wyg-1n4d-17ck-xm6yzh2uhjn1|33|43
46|20160510T190807217+0200|x3l4wye1-sdv9e-diqa-cvfr-pqe5az3qaoji|81|85
28|20160510T190823552+0200|ee4ntglz-7m7sd-02la-s3gh-h2qq0l88hhnw|71|37
86|20160510T191539152+0200|gg34s1z7-jdm88-kqms-hnaq-dtrdv427cb7j|95|77
18|20160510T191528262+0200|9iqkfdw3-w01rn-axld-u529-vxljehzhr05m|38|89
84|20160510T191134127+0200|5kqfh8ww-o5o61-pdgw-jlcg-7k7wjaamy8j9|57|42
45|20160510T190828997+0200|1k6dhblo-9ibge-6144-2b3m-41odkb1yk2pd|95|67
41|20160510T191433812+0200|kcmybfyp-i7si1-qkya-nlff-4m5zxbv2mlgn|43|81
40|20160510T190723657+0200|h1nznf0w-80vuj-2n3l-e4aj-u7dri5ot1rii|78|30
42|20160510T191101457+0200|xwzf9o1a-dtq2k-d48b-9q95-iu6ne68ll3m2|98|46
14|20160510T190950672+0200|37p5ahjx-lq6qb-84hv-4n69-04tmjnfopbp0|2|0
20|20160510T191223132+0200|75ap25d4-kp60v-slz0-1uz0-sqm8h5pyo3nu|88|22
44|20160510T190956117+0200|d8rtlgup-hpnvs-77ug-vejg-ld5bmj42o7fg|73|79
0|20160510T191050567+0200|1ytt23uo-urixn-2fxo-909y-3cz89wrazzl0|20|89
67|20160510T191239467+0200|g33zfa8o-ymhuw-vigo-bpw6-ei8te4zyr34l|17|1
85|20160510T191228577+0200|trpd0rs1-79iws-ck8k-06hu-vfmowj91m8bp|6|8
9|20160510T191339362+0200|bsfjkon6-8ocl3-531y-x5y9-5os1uf4p8urw|32|34
47|20160510T191056012+0200|05gt9h9t-anb7y-gnoi-5f9c-q2szwodgz753|31|77
85|20160510T191450147+0200|sy9ndce9-6cbc7-falk-1x0r-1nyf56j6lbkt|9|63
65|20160510T191328472+0200|iu6eyvl7-oqyud-2fur-2vqm-3cdnecbaa02c|9|9
9|20160510T190723657+0200|vp8usxza-byped-ven9-ende-pxzl5b6f8pb5|72|50
17|20160510T190845332+0200|9ocb0jtp-2dsk9-eoet-n8ci-8s779jf5zxqn|81|64
68|20160510T191112347+0200|n8u0aefr-9papy-5zko-acyl-8kfpd2hmpjo8|9|6
96|20160510T191517372+0200|gnf5yqfp-y1may-j110-qofr-8c8kf03vda0u|11|59
40|20160510T191201352+0200|tmma82w1-sgjbd-iikd-zrwb-f9v7xm5darwd|14|52
19|20160510T191444702+0200|in796vm5-rf1a5-kcdy-r58g-0nfcmofy9oum|39|18
14|20160510T191250357+0200|y2vs6xid-baxmu-1b6s-jrcz-46ikny5f7v3f|27|36
46|20160510T190934337+0200|wtxvfj1o-cwnum-emfa-629u-wmtlyqn96b7d|18|25
39|20160510T190707322+0200|210d01la-401p6-iyet-vk9v-axmavfvridh5|50|90
63|20160510T190707322+0200|3fjsblvn-jza7s-s2nv-6s9b-uye2aocqd9ci|63|97
9|20160510T190834442+0200|471ossuu-rg8ns-6gm7-ysf4-ur1qa03iocji|53|69
95|20160510T191511927+0200|prb369m1-nhgz2-t88o-9gcp-52ub84pz6van|67|65
87|20160510T191212242+0200|llz8guow-8n5iu-j3ab-tnbt-lo00kkd3l44r|9|51
73|20160510T190901667+0200|229uu5vj-7j6pk-u4tw-3l6x-9vb9mw464a8n|37|46
72|20160510T190845332+0200|hyvp2ug6-lzna5-vvic-9d9o-uuetwnuvaia0|13|51
53|20160510T191539152+0200|ljzss9g7-s9mu1-v4p0-j7ca-txbx28m31ko3|66|36
25|20160510T191134127+0200|vfi81w2u-zoohz-17vy-wtrd-8jg69o1huqtz|12|22
18|20160510T191328472+0200|kiygydim-4dklr-7rhj-eis8-d98307veip2q|97|78
47|20160510T191255802+0200|kvzcm9n2-w4ftw-cobj-sedr-7tqcc120v4vq|18|60
49|20160510T191250357+0200|ax0v55ze-1iwr4-hrzm-b6gl-ge7xjx899ic1|12|52
81|20160510T191101457+0200|9f2zfs5v-lmyrp-qdvu-1w0x-hd9h97ptv8bg|1|62
50|20160510T191212242+0200|7njooetr-ddphe-dhpy-w5bq-kfxw0wg98d9n|7|20
29|20160510T191406587+0200|k71hgudy-dw57g-xxvp-ywfe-s900dlsyscjb|13|30
13|20160510T191050567+0200|lnx174ed-c35iv-k7qz-66j3-42me1blsn7dp|19|15
27|20160510T191539152+0200|cla2hdej-bgaf6-d556-l3u8-owqwkgsaxv37|45|94
92|20160510T191517372+0200|qrf9x9wo-7d81s-knlk-cxph-3h0j9fmcfimp|69|99
54|20160510T190828997+0200|ocj4ijvh-btv6x-w4jn-5mq8-jo7vijidlg4k|33|26
51|20160510T191023342+0200|dti7ngnu-oxvwf-81ko-pwdg-2gdj3u2zk0z8|72|6
12|20160510T191406587+0200|a9am0voy-xmmpb-pe2c-769o-6977dkeibipm|62|42
65|20160510T191401142+0200|xuauy8tr-gxv29-txvw-zqps-ydtglijncvp8|12|70
3|20160510T190750882+0200|0sk9t420-mh4yq-n222-yetg-48jkfs9jluet|12|95
80|20160510T191517372+0200|qe7zs6t7-wp1hl-x4js-lxh4-l81sq7u15aff|63|5
7|20160510T191145017+0200|6p2684kb-0sedg-pr7v-tlcr-ne3wzzr47jk4|64|7
23|20160510T190950672+0200|u80ushyb-ia9dk-p4h3-rsbz-q980luls71h4|47|35
83|20160510T190745437+0200|f5hj2tqz-g7778-4yiz-r18x-aey8aq0p0lnr|24|5
48|20160510T190712767+0200|5pbm2zsy-q6hm3-h3c4-ak0e-9lqsmosb8p6c|10|62
37|20160510T191056013+0200|73hceosd-auf49-cezv-8270-llkq43y2i928|73|75
26|20160510T190650988+0200|shvl5v4g-dlu7g-dh7i-ueb4-0ntyyzh9g6cc|5|57
67|20160510T191333918+0200|dnp6rd3g-quo95-3hbw-blpo-6456mnjapdem|2|28
55|20160510T191212243+0200|qelvtviq-byy4s-eai5-cqda-osgmqp21jtdw|3|47
57|20160510T190650988+0200|01yulzo4-76gtv-9b6w-p7u0-9pshrqwxotxs|89|45
2|20160510T191306693+0200|3n5ogrzr-tng3p-87t2-ppze-ss1dwb6invkm|91|33
79|20160510T190807218+0200|nggiquaa-68yi1-h56m-9tkh-ex9lmhqtgn8l|32|86
27|20160510T190950673+0200|k17ftokk-7caxk-zigv-q1pn-aj36pco4pfqs|78|84
88|20160510T191511928+0200|87qvvhip-gf1se-7r3c-mynk-qk8tv15gdfdy|85|82
19|20160510T191544598+0200|yfbywj2d-tloxp-alkl-y46p-ujoixpxk7ci8|25|22
90|20160510T191339363+0200|qwlxlulp-tnfuj-txtr-tlyr-2vq2bf7tnk2t|98|99
46|20160510T191239468+0200|8xq45lnd-9uzoi-o0vn-l3v0-zubjx6rc2gkp|84|53
35|20160510T190834443+0200|128cox4a-ohioo-no9t-va0y-zhss3w8extlj|13|29
11|20160510T191506483+0200|q8sy2vd5-krv2l-63jw-qpua-5k0qoo1ri8pl|77|41
97|20160510T191128683+0200|f0mrnoa8-nilcw-7shz-fugd-upiil80gl9iz|34|27
57|20160510T190750883+0200|5rtz2jcq-lrghr-h9e7-aalm-8i6u1ezfad5i|16|5
70|20160510T190801773+0200|zkladdxp-p3an3-uy36-s31o-gvoji5ebo2eb|1|59
34|20160510T190818108+0200|feibyp4u-w08dk-3iy7-c9a3-dqdh3lt21c0o|68|4
59|20160510T191350253+0200|g64sy78j-3gdoc-4anx-5it4-xhlg7ubtfllh|3|98
20|20160510T190818108+0200|vd7a7q67-7uwut-focp-xkpr-5eghuitv2sjr|91|53
18|20160510T190834443+0200|09m5s4iw-mo2vi-al3l-tk06-vo10ejxqps1h|90|37
28|20160510T190828998+0200|r6083ikg-96je3-eqx2-rhg3-p6i49wlhqru0|52|65
9|20160510T191312138+0200|w4gkv84w-7rgt4-t1cd-0pth-q8471z2nsd8y|77|77
18|20160510T190739993+0200|xq6u3oaq-6tytp-e6rs-hmay-qam68i344zlq|84|19
84|20160510T191106903+0200|w9fmxlub-xoc6r-jb0f-4nqa-dakzhwgwrlag|13|1
50|20160510T190723658+0200|tej7g07w-74bzb-ckrg-y6fr-dg49jxyaaswl|50|49
91|20160510T191455593+0200|wympq072-mzpzc-805n-6h69-ntlv1gecrek9|6|24
65|20160510T190801773+0200|g25y1qvo-ip59s-6zid-l3v4-w7i6bqy00gj6|64|1
40|20160510T191428368+0200|v7x3abhm-z5atp-ccjt-08ue-99yhe1qpp24o|14|39
44|20160510T191128683+0200|2hun8bhh-ztbar-kxi3-0u78-jzc1z1tkwlaz|18|26
16|20160510T191344808+0200|bnu989w1-itdlm-u38q-tbzk-w9v2ipkld5ni|92|27
42|20160510T190856223+0200|j4c2l44s-sd4ww-v3uf-7023-8c1abwqfqbie|88|3
37|20160510T191539153+0200|krqmoaj2-rp1b6-kbg4-99au-ux53yiodj7mm|68|71
56|20160510T191455593+0200|dr4eeyon-ennyg-arcl-y7lm-uz1dc0ekam6z|73|22
54|20160510T191139573+0200|zvlop0jp-jf2e5-om5s-571r-d5i0t7xv4q2m|7|45
13|20160510T191312138+0200|beik0ch7-knwpq-7k5h-h1ir-0i9g04d3psnj|12|80
7|20160510T190701878+0200|1mvslc1r-09qds-jx0b-z7fq-be1jvlid549i|31|15
88|20160510T190723658+0200|ehdw3kyw-ao6uo-ispe-jw0q-dp162zjd0gch|8|19
93|20160510T191139573+0200|2y3g3xs7-l94jj-8gjy-3mzu-rlwrmwqdspod|59|45
73|20160510T190912558+0200|te8lgt8j-qo28c-sj8c-u5re-owunndenuw1f|67|35
83|20160510T190828998+0200|lemet8ut-o0f6a-dbhj-90jy-kvhlm1bk2iq0|4|68
12|20160510T190939783+0200|pu7b93py-uns9p-fu89-bt69-3rqfu87o4ldf|99|52
35|20160510T191023343+0200|gl8my7at-m0074-0fhm-2q44-93ytukrksxb6|88|69
82|20160510T191350253+0200|lyyc3mbt-0s08r-aacq-ymq3-clubhanxe14m|40|32
37|20160510T191450148+0200|5i66pdel-kd6ah-u8yx-p28a-a5u6u2swgd4n|77|70
6|20160510T190701878+0200|5ydqja4c-tkjeh-abm0-vc1q-0zb4rwmkd6q1|71|79
54|20160510T191112348+0200|lwqzngn4-y0evx-m7h9-m2av-5wr6n8fui7s1|74|42
78|20160510T191417478+0200|gfnja94u-mjqd3-e2g5-numy-2i2h0evmg0e6|12|11
10|20160510T191439258+0200|d5qm426x-fsoff-xzfm-0ztv-kc9rs9d1xxn6|57|91
19|20160510T191117793+0200|9ynkwpfd-saswh-y0al-dtw7-80thwn56rq49|26|69
2|20160510T191056013+0200|2nxlsjow-g9lar-kkaw-39ju-cyz7an8hgxw2|90|57
58|20160510T191244913+0200|bzwk8eqp-bzjy4-kmwt-crnz-nn8e7mdqvopc|89|12
91|20160510T191312138+0200|987d5eip-086j3-7wc4-flho-dvpom7k5mo43|93|96
32|20160510T191533708+0200|he46f6kr-fvbr1-ynmw-4iq5-2as88ebc4u13|45|25
93|20160510T191450148+0200|8kyu6rlu-hg3ew-v7uq-yi4o-o0bgq7t5oo77|54|50
15|20160510T191528263+0200|sfukfynn-ywozf-p9ig-zyjv-t24wz4sflblv|3|43
33|20160510T190745438+0200|dlkxue4y-dmox7-u8jq-6vw0-kfnb976mixj4|61|70
27|20160510T191117793+0200|jsn8gas9-pvov3-e825-vtdt-hma6yg6epm7m|46|14
72|20160510T190950673+0200|4u2hmysw-5gy7o-olxd-xntm-xt7lc7vr7t0h|67|37
32|20160510T191501038+0200|qv8m2sx7-56bom-tg6q-n2ub-0gz8zm7lr0cl|23|76
9|20160510T191412033+0200|llwsfif7-err5f-e66o-7lua-urcb87yl5qtl|62|94
84|20160510T190718213+0200|xv721orf-pcu6i-367y-os30-dw7gpt1jf8vh|0|70
43|20160510T191328473+0200|l0nf8i20-42tz7-uq2k-jord-nfif8gliosef|9|50
92|20160510T191306693+0200|qzd4ghaw-fedih-27xe-2hcp-h1cqyuyvmkq7|3|68
40|20160510T190656433+0200|fll7vctq-sgy9k-54ni-751y-v1t85kiswdcw|84|7
28|20160510T191444703+0200|2y78pmwb-t1qzw-m1wf-95rg-msc1ek0a82cz|48|81
34|20160510T190656433+0200|gjjj3oxr-xy45u-a0ne-d67p-hyawyym6negt|61|57
19|20160510T191344808+0200|szp6bauy-jcys3-rtij-k9ul-dy38tl55uzg5|19|8
39|20160510T191417478+0200|m51dg4jd-q3x1a-5rlp-iv1t-crvpkh5blguc|76|77
5|20160510T191317583+0200|ha6j2h3s-st88b-3r8t-xpim-ihkaivcuguqx|17|4
77|20160510T190828998+0200|8cnkt5cr-uqhor-ndea-9i6n-eylj6wl2nm5t|43|89
87|20160510T191250358+0200|892v1tp9-hcuaw-ypyj-mr7m-ohted6alm2bu|25|16
59|20160510T191217688+0200|nbrpi06g-vmk9h-auqb-enrw-g1qt183y2oxp|77|93
57|20160510T191250358+0200|vqacngwb-xbsv5-ybbw-aioz-tit8bff0s0v9|16|93
75|20160510T190729103+0200|76pawf34-lwz22-s6sp-5sao-dmgej5bceg9r|13|3
58|20160510T191145018+0200|1nt6wqvx-yigez-1eah-al4m-yb9bqdkk3ahh|72|97
68|20160510T190918003+0200|dznvak53-jaxcy-uer6-3x7r-mjtd2jihajnp|16|8
47|20160510T191017898+0200|5bnso3dn-c3y2y-i7nr-sio8-m3tpmvin056r|60|49
22|20160510T190901668+0200|iy7x3dvo-8zhzm-it0d-r9zz-wu00lcl0g4jj|16|88
96|20160510T190812663+0200|4eytwlei-9ym0o-ds6d-qrjd-pnso2iz536fo|70|96
66|20160510T191355698+0200|h3k5qkol-w254l-tyvw-4rf6-qwccv8shdybd|25|44
61|20160510T191350253+0200|ijrbgqde-bw2s8-coox-cehl-78h6zvivmtmg|96|54
11|20160510T191234023+0200|j4455ltx-cznbx-lr5n-jn40-yo82xdzlshxx|40|94
7|20160510T191145018+0200|dn2wwmsn-l4hz2-6f83-8v4z-goo1l32ta9ka|93|82
36|20160510T190823553+0200|g4kj0fvx-hp24o-4iu2-ugnk-poqotfsukhcf|50|40
20|20160510T190756328+0200|t82f9qik-zq967-yqe8-klu2-jn5wfmfubypv|1|36
81|20160510T191428368+0200|g86978a2-3p2b3-r7mb-1hge-zk6o0rhaxjs0|87|3
14|20160510T191433813+0200|oav6who7-zzoc3-tbuv-ptdr-07hpd9ddkwoi|61|59
60|20160510T191001563+0200|r3gpvnbh-ptmjs-tql9-d6ts-bon5clq9zxzp|15|31
44|20160510T191206798+0200|zvzijfse-4a6zy-enmb-0h64-zv4ltwnow971|79|74
45|20160510T191355698+0200|v92ebj0u-j7rns-x7eg-wr4d-5k6h4bjay3i6|87|10
75|20160510T191201353+0200|4uth509y-8wlak-r61v-sb28-bdv2k5t634n0|10|18
75|20160510T191117793+0200|n9ol953h-dowab-zmnr-867d-mgmzk0j7nor8|40|25
20|20160510T191212243+0200|ka78irlz-vw80o-duhz-63ly-kr2zuublg5oq|81|86
51|20160510T191001563+0200|h4jg0jab-4ygbr-62oe-pxc8-5b30e3ytq9z4|9|19
40|20160510T190834443+0200|oifyo2ry-x67z2-g9lt-kxfz-cjmg5f5vi175|43|37
14|20160510T191328473+0200|5r65x2rp-g1b92-73in-idte-pxvctj9grfue|38|53
38|20160510T190850778+0200|65pm48f6-neunt-ws2j-561i-byjoe94s36jy|6|82
29|20160510T191344808+0200|7dcwy19e-skinl-he4r-s8xs-sa2wweo9duu7|7|10
66|20160510T190729104+0200|tc4bb2pn-4v39b-d74j-g3cm-5uf61612my9l|78|74
28|20160510T190812664+0200|p5vv6q7y-le9bc-hib6-jtj0-21pws7baxpvi|29|77
35|20160510T191328474+0200|klfdgm7w-q4g6q-7kpl-wcmf-l5rk4wvbic5w|67|21
48|20160510T190834444+0200|lhyx103q-1iahg-iz5s-umd4-hg1swqmnc0e4|84|33
99|20160510T191406589+0200|13nxv11p-3ysf6-vp18-l4wd-npb9gnza6rll|3|2
93|20160510T191511929+0200|unndnb76-t8vas-hwqf-1tdp-gcp2e5bnz7my|21|82
66|20160510T191034234+0200|5d5hcbmx-dil6w-km0d-8jab-4efu04muf021|54|83
8|20160510T190723659+0200|18sjz2f7-4dorn-e01f-d9ph-12a185l4vgbt|81|36
77|20160510T191501039+0200|a7gw1b5k-759h3-4r3r-kf8u-xm4dyahplvji|52|61
29|20160510T191101459+0200|4x3cova0-e6o4d-mqel-guem-al0gvqk8goku|64|95
41|20160510T191533709+0200|w7qlvufp-y56se-0fso-6w3y-iea4kpl1cpjj|74|38
6|20160510T191117794+0200|qmbxv3uc-e98sl-57us-2wu4-pq37ez7octvj|25|82
49|20160510T191312139+0200|gfu8qdk5-ejaz8-vy10-p9rc-prize0bpaitt|21|93
12|20160510T190907114+0200|jrey0j30-wqpws-oz4o-6onp-qj0pxevjnb8w|0|60
6|20160510T191039679+0200|82hg5x5r-tyzkg-wur6-hxbh-w7q4hu88yw1w|70|45
5|20160510T190745439+0200|4399oe12-2ub51-byqm-8opc-ty316jz982kp|24|73
73|20160510T191050569+0200|v5iakv1p-hik02-4l2b-eswz-z6xmxyuc7mok|92|19
11|20160510T190745439+0200|ele7thu7-dzb0l-kfto-uhxt-s32pz5m617qp|35|24
0|20160510T191134129+0200|scjf8eje-tnrac-6blr-jg2l-1tqz83boodyl|82|82
94|20160510T191317584+0200|ir3xvy5x-c0it6-mqfo-wa0t-zblgnv1xkltv|26|6
63|20160510T191444704+0200|fb69u8ji-gxfhz-1jic-x0p7-5adelgfo3qt1|29|60
67|20160510T190756329+0200|z3d5o6qk-jwcqy-c5a6-34s8-82cnf7eoj54y|23|89
85|20160510T190656434+0200|p7rc6z1k-hfgkr-zvem-knvx-m7i1kk66gc2z|69|9
87|20160510T190756329+0200|oaxul6pg-dvlqd-gg72-z6su-ke17pcblz8vj|48|31
57|20160510T191139574+0200|dorvoa8n-buv4m-lmqt-s797-rmq4ffhgtypu|26|39
0|20160510T191212244+0200|09emfteg-h8nhd-nl7p-fdt9-298phai3nkdt|33|75
53|20160510T191034234+0200|95pfru2g-jsdxi-n8fb-3rlw-82jij9ghsccc|34|13
26|20160510T191517374+0200|hqldsbxf-rih96-jhqj-81fo-0nouk829x9wi|79|53
66|20160510T191255804+0200|g14c5647-67mg3-yn1q-uslx-iijxaga9t5se|40|58
11|20160510T191312139+0200|vfzttapy-1zf3e-7ag7-7h84-9v2iu0fi12bs|16|0
86|20160510T190839889+0200|jqy03h62-hv887-xg65-drzv-9krg6yu7hgms|18|6
77|20160510T191550044+0200|xj4l81zz-r4rp5-i33y-56os-x1n4u9qyidzl|73|92
2|20160510T191112349+0200|jicgfs7s-071xn-5vq7-7y3e-patcmvnha4xd|73|33
82|20160510T191112349+0200|p9o8wb7s-duzp3-q6z9-zcwc-ij4ju12he3uq|47|38
96|20160510T191323029+0200|o9wnuv6y-lg9f1-39i7-lgfe-gabuvyfc6dor|42|72
70|20160510T191323029+0200|cnwbr7s9-lmp33-o6wc-zkbl-fvamp1bn9j4w|44|53
12|20160510T191012454+0200|n3zavp7p-e08sa-5v9j-v610-2g0tu4jjfmh8|68|76
10|20160510T191422924+0200|zsc8c9gz-v0o7i-3b8j-5hxc-8wsd2mpqhazr|73|36
84|20160510T190850779+0200|uagadbb8-0rvm7-16sh-s8c6-pqv50yvqpkan|55|22
51|20160510T191444704+0200|afh1adyg-y0g93-zzp3-kwr3-3adyi3n71r1y|52|93
21|20160510T191234024+0200|dwcw60e6-ntu4f-ywx3-vz8p-emleksqvt51y|9|47
59|20160510T190928894+0200|r4rlv1d9-9pmnn-qkco-2bxb-kpbqzkmrqq8y|99|5
72|20160510T191123239+0200|d83173f1-ciz4k-3z1o-x64p-rmxo2s3hsf2u|51|82
55|20160510T191517374+0200|31lbrj94-fhicw-uh0w-st30-w3pys738h24z|33|2
73|20160510T190739994+0200|xsd4vehq-riqgf-thyt-lsax-7zkch060sorw|59|63
58|20160510T190729104+0200|ubrt0aet-zkzbn-h3h6-zfj7-izwesujh948x|55|59
27|20160510T190901669+0200|k3iqqg6o-1v44b-1ij0-q3x5-9x9oy0zo6ciu|0|25
56|20160510T191323029+0200|igg7eeql-ekwqy-zx2r-0ppa-ypa9iflg83dp|42|76
59|20160510T190650989+0200|nxm5rqiv-rt727-un9n-q7rz-xmh4cuajtzey|0|72
40|20160510T191201354+0200|6sz3ec4u-qxs5t-nmb6-r3go-ba8jp2mju5ay|36|81
61|20160510T190839889+0200|8s6lw8vy-omtsh-6bvw-775a-o1pn8ibcmve3|55|44
86|20160510T191506484+0200|uxaqgszc-lw7n6-b6ns-gaai-4082iuyty3fe|76|79
64|20160510T190812664+0200|62ljuu9u-888m5-1io8-52ej-z91l9nx0apuq|26|3
63|20160510T191206799+0200|o5w7n2i7-15qjf-cluy-lr1o-9aeaozl5gvew|7|14
22|20160510T191155909+0200|4zrdsx2p-wafrg-0ool-8e73-bbj35vzbag0u|81|64
1|20160510T191034234+0200|47s4pb0s-h8z4b-bs81-98vz-y0y7pi7icfev|66|84
28|20160510T191155909+0200|dwxrpniy-kdkbv-9644-w5qi-wm1yuyto1etv|15|92
97|20160510T191412034+0200|lwvir505-a1vfs-yzfe-d8z3-hhx9qnbushvx|35|96
43|20160510T191012454+0200|av3hs7zd-3swc7-13gg-xwii-pbke0tw08an1|1|33
97|20160510T191250359+0200|1j063kla-2dxsg-awt0-cqlf-5hjf67giwdbo|94|99
1|20160510T191406589+0200|qrd6xd29-qgjnb-hgxl-7oiy-euzrkwbg0y1l|81|59
19|20160510T190750884+0200|rlb3tp6y-7ljs7-dgxi-f4db-2eg6xvonaejf|2|63
88|20160510T191050569+0200|o2lfuuf9-yvard-y5j3-j25x-02d3j5iyeae9|7|49
52|20160510T190801774+0200|nouwnd35-tumrs-cbfs-l555-37d79bvotvmu|46|86
90|20160510T190656434+0200|y2fpuvgp-34q18-i69n-jbgl-x2jvqhqjyl9d|38|42
0|20160510T191328474+0200|panffv9c-jlr4q-mhqp-90fu-3r5ai406txfk|44|21
9|20160510T191306694+0200|zj2zvq4k-mq3rb-ct78-1lnx-pp9enfz2welk|12|97
79|20160510T191244914+0200|z2o0qyzt-hb28k-ic2n-2oyu-t4u4s63s5z0g|28|49
4|20160510T190812664+0200|fu1u3f8l-os364-xotk-fay7-vh742g4z9xah|33|29
36|20160510T191155909+0200|14s2u60o-lxke2-ssuo-ljq2-4fvnuqob2dio|99|70
2|20160510T190701879+0200|cuvl50g4-tj6ox-k3e2-7gmt-pttd25x1a0pi|16|22
39|20160510T191217689+0200|at9i0cj6-qhrjt-n93f-59lr-yhhevvyxxn49|83|16
44|20160510T190845334+0200|gkuuadxa-s3sqv-8lbr-w48n-0nyvioy1xmyt|75|15
25|20160510T191328474+0200|i9cxiypg-bvieh-758u-xkfx-thx54v64wruq|26|28
38|20160510T190823554+0200|2wfj80n5-atjd5-gp2c-hiqo-6szzau3d36ar|18|20
44|20160510T191045124+0200|v8cq6bt0-ly3u4-q8ik-rfgg-4393tpa1wf53|36|63
